['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%209&lg=DE&ed=F.%20Fuscagni,"['ippiyanzašš=a', 'šāna(-)kukkullaš', 'mūlili', 'tarpatarpaš', 'šeḫunza', 'iššarāšilas', 'ariešan', 'tūntūli', 'šādayan', 'šuppiš', 'ḫinḫindu', 'lāparša', 'qakku']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2010&lg=DE&ed=F.%20Fuscagni,"['nu', 'ḫarnammar', 'BAPPIR', 'IŠTU', 'KAŠ', 'arḫa', 'tarnanzi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2010&lg=DE&ed=F.%20Fuscagni,"['nu', 'ḫarnammar', 'BAPPIR', 'IŠTU', 'KAŠ', 'arḫa', 'tarnanzi', 'SARḪI.A=ma', 'hūman', 'kuaškuašzi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2010&lg=DE&ed=F.%20Fuscagni,"['nu', 'ḫarnammar', 'BAPPIR', 'IŠTU', 'KAŠ', 'arḫa', 'tarnanzi', 'SARḪI.A=ma', 'hūman', 'kuaškuašzi', 'šerr(a)=ššan', 'ḫarnamma', 'BAPPIR', 'IŠTU', 'KAŠ', 'ḫarnān', 'lāḫūwāi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2010&lg=DE&ed=F.%20Fuscagni,"['nu', 'ḫarnammar', 'BAPPIR', 'IŠTU', 'KAŠ', 'arḫa', 'tarnanzi', 'SARḪI.A=ma', 'hūman', 'kuaškuašzi', 'šerr(a)=ššan', 'ḫarnamma', 'BAPPIR', 'IŠTU', 'KAŠ', 'ḫarnān', 'lāḫūwāi', 'n=at', 'anda', 'immiyazzi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2010&lg=DE&ed=F.%20Fuscagni,"['nu', 'ḫarnammar', 'BAPPIR', 'IŠTU', 'KAŠ', 'arḫa', 'tarnanzi', 'SARḪI.A=ma', 'hūman', 'kuaškuašzi', 'šerr(a)=ššan', 'ḫarnamma', 'BAPPIR', 'IŠTU', 'KAŠ', 'ḫarnān', 'lāḫūwāi', 'n=at', 'anda', 'immiyazzi', 'waḫiešnaš=šan', 'wātar', 'šer', 'tēpu', 'zappanuzzi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2011&lg=DE&ed=F.%20Fuscagni,"['n=ašta', 'DUMU-an', 'aiš=šit', 'parā', 'arraḫḫi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2011&lg=DE&ed=F.%20Fuscagni,"['n=ašta', 'DUMU-an', 'aiš=šit', 'parā', 'arraḫḫi', 'EGIR-anda=ma=šši=kan', 'išši=šši', 'laḫuḫḫi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2011&lg=DE&ed=F.%20Fuscagni,"['n=ašta', 'DUMU-an', 'aiš=šit', 'parā', 'arraḫḫi', 'EGIR-anda=ma=šši=kan', 'išši=šši', 'laḫuḫḫi', 'n=at', 'katta', 'pašzi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2011&lg=DE&ed=F.%20Fuscagni,"['n=ašta', 'DUMU-an', 'aiš=šit', 'parā', 'arraḫḫi', 'EGIR-anda=ma=šši=kan', 'išši=šši', 'laḫuḫḫi', 'n=at', 'katta', 'pašzi', 'INA', 'SAG.DU-ŠU=ya=šši=ššan', 'lāḫui']"
